id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
7574264,3,2015-10-05,2015-10-27,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,2.65
2425824,0,,,,,,,,,,0.0,moderate,1.0,1.0,3,
3970905,13,2014-09-05,2015-03-23,95.0,9.0,9.0,9.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.91
8653576,0,,,,,,,,,,0.0,strict,1.0,1.0,1,
2010160,5,2014-03-14,2015-03-18,96.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,0.25
5614592,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4205563,2,2015-03-18,2015-03-22,90.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,0.26
5605336,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
6620986,16,2015-06-09,2015-10-12,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,0.0,0.0,9,3.16
2426595,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5211601,4,2015-05-02,2015-05-25,85.0,9.0,8.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,0.63
8126954,5,2015-09-07,2015-10-27,92.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.42
558109,5,2013-03-12,2014-05-08,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,3,0.15
5669279,18,2015-03-29,2015-10-19,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,2.41
8519971,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5651759,4,2015-05-25,2015-10-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,2,0.72
820139,30,2013-03-14,2015-10-05,99.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,0.93
5258398,21,2015-02-24,2015-11-03,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,2,2.44
5116956,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
3801572,50,2014-10-05,2015-10-20,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,3.76
8105584,4,2015-09-07,2015-10-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,2,1.94
1622688,10,2013-09-26,2015-10-29,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,0.39
5618529,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2628193,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2203255,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
1935282,66,2013-12-30,2015-10-31,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,moderate,1.0,1.0,1,2.92
2326622,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2474432,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
772700,1,2013-03-13,2013-03-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.03
702785,1,2013-03-12,2013-03-12,83.0,8.0,10.0,10.0,10.0,6.0,6.0,1.0,moderate,1.0,1.0,1,0.03
5144110,53,2015-01-30,2015-10-17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,3,5.62
609618,20,2012-10-15,2015-10-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.54
1206474,32,2013-08-15,2015-10-12,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.18
905360,48,2013-03-18,2015-11-02,94.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,2,1.49
5271666,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8635264,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
733965,29,2015-03-16,2015-10-28,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,3.67
5373613,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
6505145,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
7917388,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3643107,17,2014-09-01,2015-10-14,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,1.18
6634808,6,2015-07-05,2015-10-05,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,1.42
5498703,1,2015-03-15,2015-03-15,100.0,10.0,10.0,8.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.13
7227759,2,2015-10-05,2015-10-13,90.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.76
8719974,1,2015-10-12,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,1.0
7698431,17,2015-08-09,2015-11-05,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,5.54
3969288,6,2014-09-22,2015-10-13,88.0,9.0,8.0,9.0,10.0,8.0,8.0,1.0,strict,1.0,1.0,7,0.44
452028,7,2013-09-30,2015-10-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,7,0.27
7556996,11,2015-09-12,2015-10-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,5.69
6653259,1,2015-07-26,2015-07-26,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,3,0.29
366403,22,2014-04-16,2015-10-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,2,1.16
8070381,23,2015-08-31,2015-11-02,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,10.0
632659,62,2012-11-24,2015-05-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,1.72
7542913,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5661024,4,2015-03-21,2015-04-12,100.0,10.0,9.0,10.0,9.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.52
5413243,11,2015-03-27,2015-10-25,93.0,9.0,8.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,1.46
1507941,33,2014-02-03,2015-10-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,0.0,1,1.54
5593238,5,2015-03-17,2015-10-22,85.0,10.0,8.0,10.0,10.0,10.0,9.0,1.0,strict,0.0,0.0,1,0.63
5096161,26,2015-03-17,2015-10-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,3.29
5458658,1,2015-03-22,2015-03-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.13
8865613,0,,,,,,,,,,1.0,flexible,1.0,1.0,3,
5303937,4,2015-10-06,2015-10-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.64
5213091,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2592427,98,2014-04-22,2015-10-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,5.2
8569523,1,2015-10-11,2015-10-11,80.0,8.0,8.0,10.0,10.0,10.0,8.0,1.0,moderate,1.0,1.0,1,1.0
5620512,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
70659,144,2011-02-21,2015-11-03,95.0,10.0,10.0,10.0,9.0,10.0,9.0,1.0,strict,1.0,1.0,1,2.51
1021139,236,2013-04-23,2015-11-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,7.62
5105770,2,2015-03-19,2015-10-19,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,strict,1.0,1.0,1,0.26
2124026,69,2014-02-24,2015-11-06,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,0.0,0.0,3,3.32
8088022,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
7760511,1,2015-10-04,2015-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.83
446961,15,2012-05-19,2015-10-11,99.0,9.0,10.0,9.0,10.0,9.0,9.0,1.0,strict,0.0,0.0,1,0.35
2274720,65,2014-02-25,2015-06-02,97.0,10.0,9.0,9.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,1,3.14
5370183,5,2015-03-17,2015-10-25,88.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,0.63
368057,10,2012-11-19,2015-10-11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,0.28
5240674,15,2015-03-09,2015-10-24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.84
8663006,1,2015-10-11,2015-10-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.0
5536947,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
5171795,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
958360,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4161098,12,2014-10-05,2015-04-20,84.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,3,0.9
4161281,17,2014-10-05,2015-10-27,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,3,1.28
5324232,4,2015-03-19,2015-10-13,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,0.51
7294886,10,2015-08-23,2015-10-29,90.0,10.0,9.0,9.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,3.85
5230543,26,2015-02-17,2015-10-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,9,2.94
2075504,17,2014-04-10,2015-11-02,86.0,9.0,8.0,9.0,9.0,10.0,9.0,1.0,strict,1.0,1.0,7,0.88
2695474,56,2014-04-07,2015-10-31,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,3,2.9
4838933,46,2015-03-01,2015-11-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,5.45
4795682,1,2015-07-31,2015-07-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.3
4085743,6,2014-11-10,2015-09-07,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.49
8577438,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
6349209,39,2015-05-16,2015-11-06,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,3,6.61
7005488,22,2015-07-12,2015-11-02,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,5.5
4371070,4,2015-07-06,2015-10-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.96
5693620,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
9174861,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
1735020,36,2013-10-14,2015-10-25,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,0.0,0.0,2,1.43
5599597,28,2015-05-12,2015-11-06,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,1,4.64
3894631,37,2014-08-31,2015-10-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,2.55
1373283,6,2013-09-09,2014-04-15,93.0,10.0,10.0,10.0,10.0,7.0,9.0,1.0,strict,1.0,1.0,1,0.23
5498972,1,2015-03-22,2015-03-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
8988473,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5395919,1,2015-09-11,2015-09-11,80.0,10.0,8.0,10.0,10.0,10.0,8.0,1.0,flexible,1.0,1.0,1,0.51
2248186,14,2014-02-13,2015-10-25,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,2,0.66
1130450,122,2013-05-26,2015-10-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,4.08
3946696,34,2014-11-02,2015-11-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.75
5520651,0,,,,,,,,,,1.0,strict,1.0,1.0,11,
79560,2,2011-03-17,2015-03-23,90.0,10.0,8.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,0.04
306976,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
699512,9,2012-10-08,2015-10-25,98.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,0.24
76501,72,2011-03-01,2015-11-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.26
8628310,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
960088,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2366046,6,2014-03-12,2015-07-31,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,0.3
5018747,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
978089,1,2013-03-12,2013-03-12,97.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.03
692058,16,2013-11-19,2015-04-26,93.0,10.0,9.0,9.0,9.0,9.0,9.0,1.0,flexible,1.0,1.0,1,0.67
6291669,3,2015-05-27,2015-08-25,93.0,9.0,9.0,10.0,10.0,10.0,8.0,1.0,moderate,1.0,1.0,1,0.55
2261934,1,2015-03-17,2015-03-17,100.0,10.0,10.0,10.0,10.0,,10.0,1.0,moderate,1.0,1.0,1,0.13
8815463,1,2015-10-19,2015-10-19,80.0,8.0,8.0,10.0,10.0,8.0,8.0,1.0,strict,1.0,1.0,2,1.0
76974,26,2011-03-18,2015-10-06,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,0.0,0.0,1,0.46
8506795,4,2015-09-28,2015-10-18,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,2.86
714023,23,2012-11-03,2015-03-29,97.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.63
5272108,1,2015-03-17,2015-03-17,100.0,10.0,8.0,10.0,10.0,6.0,8.0,1.0,strict,1.0,1.0,1,0.13
347449,2,2014-01-23,2015-03-17,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.09
4149998,7,2015-06-21,2015-09-03,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,1.49
397181,7,2012-10-16,2015-10-13,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,0.19
5581526,3,2015-09-08,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,4,1.48
5619623,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2411898,7,2014-03-24,2015-07-27,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.35
7094484,4,2015-07-07,2015-08-17,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.96
4464277,3,2014-11-02,2015-11-01,100.0,9.0,9.0,9.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,4,0.24
349635,24,2013-09-15,2015-10-27,90.0,9.0,9.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.92
5060528,2,2015-03-17,2015-10-25,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.25
959601,8,2013-11-01,2015-08-26,90.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.33
2461916,1,2014-03-12,2014-03-12,91.0,8.0,10.0,8.0,10.0,10.0,8.0,1.0,flexible,1.0,1.0,3,0.05
8673768,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
46929,176,2010-10-14,2015-11-05,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.85
2055655,0,,,,,,,,,,1.0,moderate,0.0,0.0,3,
7129193,17,2015-08-02,2015-10-31,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,5.15
8329024,1,2015-10-25,2015-10-25,80.0,10.0,10.0,8.0,10.0,10.0,8.0,1.0,flexible,1.0,1.0,1,1.0
6499425,40,2015-06-08,2015-11-02,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,2,7.84
1655266,2,2015-04-26,2015-05-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,0.0,0.0,1,0.3
4809429,3,2015-07-27,2015-10-13,87.0,10.0,9.0,9.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,0.86
4277393,3,2014-10-12,2015-03-21,100.0,10.0,10.0,8.0,9.0,10.0,10.0,1.0,flexible,1.0,1.0,2,0.23
8106001,5,2015-09-17,2015-10-24,92.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.88
336042,42,2012-04-16,2014-07-21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,3,0.97
4663369,26,2014-12-27,2015-10-28,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,2,2.47
6854598,3,2015-09-14,2015-10-26,100.0,9.0,9.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,1.64
8268045,4,2015-09-23,2015-10-21,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,2.61
5852265,53,2015-04-10,2015-11-03,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,2,7.46
4403855,20,2015-01-25,2015-10-11,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.09
8633977,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4446205,5,2015-02-23,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,7,0.58
8390607,5,2015-09-27,2015-10-26,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.57
8614516,1,2015-10-04,2015-10-04,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,flexible,1.0,1.0,1,0.83
8993068,1,2015-10-21,2015-10-21,,,,,,,,1.0,flexible,1.0,1.0,3,1.0
4039329,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
8133062,7,2015-09-21,2015-10-27,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,4.38
5458030,1,2015-03-20,2015-03-20,100.0,6.0,10.0,10.0,10.0,6.0,10.0,1.0,moderate,1.0,1.0,1,0.13
7727328,13,2015-08-15,2015-11-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,4.53
9235370,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
3702736,23,2014-08-05,2015-10-31,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,7,1.5
8238338,2,2015-10-03,2015-10-25,90.0,9.0,7.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,1.67
4854533,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2326669,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
4196884,5,2014-11-08,2015-10-09,100.0,10.0,10.0,10.0,9.0,10.0,9.0,1.0,strict,0.0,0.0,17,0.41
8061510,2,2015-09-27,2015-10-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,2,1.43
2855422,26,2015-01-02,2015-11-04,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,2.52
8915371,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
1504603,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2502431,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
5122828,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8634216,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8225133,17,2015-09-11,2015-11-05,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,8.79
4227584,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5278286,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8258093,0,,,,,,,,,,0.0,moderate,1.0,1.0,1,
75957,147,2011-03-16,2015-10-26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.6
972878,19,2015-08-11,2015-11-06,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,1,6.33
8383427,1,2015-09-30,2015-09-30,,,,,,,,1.0,flexible,1.0,1.0,1,0.75
8907440,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
727748,19,2012-11-13,2015-11-01,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.52
4491871,14,2014-11-10,2015-10-19,90.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,1.16
8953386,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8026649,4,2015-08-31,2015-10-26,85.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,1.71
370345,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
1717090,20,2013-11-05,2015-10-26,88.0,9.0,8.0,9.0,9.0,9.0,8.0,1.0,strict,1.0,1.0,1,0.82
1578985,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
4126874,13,2014-09-28,2015-08-24,75.0,8.0,7.0,8.0,8.0,10.0,8.0,1.0,strict,1.0,1.0,7,0.96
2736478,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
1742647,8,2014-03-17,2015-10-26,90.0,8.0,9.0,9.0,9.0,10.0,9.0,1.0,flexible,1.0,1.0,1,0.4
4365555,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
4012735,2,2015-07-05,2015-07-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.48
966284,18,2014-09-21,2015-10-27,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,1.3
3655702,11,2014-10-05,2015-10-25,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.83
346734,10,2012-04-03,2015-04-12,86.0,8.0,8.0,9.0,10.0,9.0,8.0,1.0,moderate,1.0,1.0,1,0.23
1654502,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
2305197,1,2015-03-19,2015-03-19,100.0,8.0,10.0,10.0,10.0,10.0,8.0,1.0,strict,1.0,1.0,1,0.13
8533445,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
509833,24,2012-07-16,2015-11-01,98.0,10.0,10.0,10.0,9.0,10.0,9.0,1.0,strict,1.0,0.0,1,0.59
5625847,1,2015-04-28,2015-04-28,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.15
7917741,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
50334,3,2011-03-16,2015-03-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.05
8061724,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
5219974,0,,,,,,,,,,0.0,strict,1.0,1.0,1,
5768833,6,2015-04-11,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.85
8880973,5,2015-10-18,2015-10-31,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,4,5.0
5252098,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4051142,15,2014-11-02,2015-09-21,82.0,10.0,8.0,10.0,10.0,9.0,8.0,1.0,strict,1.0,1.0,1,1.21
2249223,0,,,,,,,,,,1.0,strict,1.0,1.0,7,
5685281,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2495175,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2387064,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
1266401,68,2013-07-18,2015-11-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.42
8691146,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
345118,58,2012-03-15,2015-10-26,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,1.3
7691629,7,2015-08-22,2015-10-20,90.0,8.0,10.0,9.0,10.0,9.0,9.0,0.0,strict,1.0,1.0,1,2.69
3009924,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
8502604,0,,,,,,,,,,0.0,moderate,1.0,1.0,1,
6882179,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
7258262,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
8651753,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
945496,141,2013-03-04,2015-10-21,92.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,4.32
6432177,2,2015-10-12,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.0
4145599,38,2015-01-21,2015-11-02,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,3.92
4081021,2,2014-09-21,2015-03-22,100.0,10.0,10.0,10.0,10.0,9.0,8.0,1.0,moderate,1.0,1.0,1,0.14
2048537,21,2014-02-12,2015-09-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.99
7909952,5,2015-09-11,2015-10-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.59
5647599,1,2015-03-23,2015-03-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
5319598,0,,,,,,,,,,1.0,flexible,1.0,1.0,4,
929579,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
5482299,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5260110,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5607471,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3033025,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
747956,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2488191,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2419974,4,2014-08-12,2015-08-28,100.0,9.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.26
5318154,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4037944,1,2015-09-28,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.73
